what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343235926926
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343235928021
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343235954190
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343235954310
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1343235955133
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343235959633
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343235983116
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343235983215
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343236013291
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343236013697
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343236014740
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343236015137
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343236030213
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343236030336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343236032549
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343236033298
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1343236111617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343236179286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343236179414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343236195644
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343236195741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343236222296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343236222495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343236222983
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343236223371
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343236256905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343236257551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343236334212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343236334308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343236358819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343236358964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1343236385168
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343236386273
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343236391936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343236396230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343236398351
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343236402025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343236416373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343236425756
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343236435661
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343236468986
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343236469078
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343236480729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343236566321
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343236567320
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343236573644
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343236594609
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343236600443
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343236602000
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343236602084
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343236612125
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343236612126
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343236624165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343236625070
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343236630151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343236660011
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343236666674
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343236768237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343236776048
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343237140538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343237141302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343237147096
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1343237149490
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343237189676
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1343237221379
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343237222185
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343237223309
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343237299778
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343237300304
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1343237313241
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343237322499
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1343237323802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343237327575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343237346154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343237348416
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343237356975
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.sse.core"".",1343237357004
error,log,,,"Unhandled event loop exception",1343237357093
error,log,,,"Unhandled event loop exception",1343237357095
error,log,,,"Unhandled event loop exception",1343237357097
error,log,,,"Unhandled event loop exception",1343237357110
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343237362389
error,log,,,"Unhandled event loop exception",1343237362418
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343237362793
error,log,,,"Unhandled event loop exception",1343237363170
error,log,,,"Unhandled event loop exception",1343237363172
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1343237375489
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.indent",1343237435609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343237559724
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343237560503
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343237619562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343237619675
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343237621849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343237621981
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343237673877
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343237684010
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343237684108
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1343237702324
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343237703706
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1343237705719
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.indent",1343237705995
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343237860801
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343237862892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343237889400
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343237889930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343237892239
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343237930147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343237938256
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343237940768
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343237943280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238029714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238030096
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238159256
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238161815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238170555
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238186150
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238205803
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343238258020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238278129
error,log,,,"Failed to load properties file for project 'IO2'",1343238303919
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238303996
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343238307400
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343238313559
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343238313654
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343238315245
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343238317860
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1343238318250
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343238319014
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343238319984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1343238320656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343238321599
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343238335937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343238339421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238346903
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238351269
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238351355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238354073
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343238354156
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1343238358380
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1343238358480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238378482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238397183
error,log,,,"Unhandled event loop exception",1343238397313
error,log,,,"Unhandled event loop exception",1343238397315
error,log,,,"Unhandled event loop exception",1343238397330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238399488
error,log,,,"Unhandled event loop exception",1343238407917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238409441
error,log,,,"Unhandled event loop exception",1343238409555
error,log,,,"Unhandled event loop exception",1343238409557
error,log,,,"Unhandled event loop exception",1343238409573
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343238413876
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1343238438263
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343238439908
error,log,,,"Unhandled event loop exception",1343238439940
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343238440471
error,log,,,"Unhandled event loop exception",1343238440691
error,log,,,"Unhandled event loop exception",1343238440695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238444716
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238446636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238447995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238465647
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343238466724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238470019
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238497863
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343238498685
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238501274
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238522944
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343238550018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238552820
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238554664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238554810
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238557509
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1343238557516
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343238559727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238562059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238563534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238568106
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238826087
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343238827607
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238830144
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238835678
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1343238835701
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343238841801
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1343238847248
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343238865289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238881135
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238886247
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1343238886253
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238893065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238896787
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1343238896793
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238903150
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238904480
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.move.element",1343238904491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238908698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238920033
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1343238920039
error,log,,,"Could not read Manifest data",1343238927655
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1343238927798
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1343238927895
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343238939245
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1343238939251
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1343238946856
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343238953538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238954640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238999148
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343239000559
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343239002448
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343239003399
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343239004728
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343239005718
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343239011743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343239028692
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343239029443
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343239033871
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343239044748
error,log,,,"",1343239045936
error,log,,,"",1343239045939
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343239045940
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343239045957
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1343239045993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343239048539
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343239051004
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1343239051010
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343239053476
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1343239054334
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1343239054436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343239060496
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343239085883
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343239086048
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343239090510
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343239092870
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1343239092890
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343239097400
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343239099823
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343239109342
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343239112092
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1343239112107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343239113391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343239148855
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343239148872
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343239149688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343239154151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343239158882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343239161707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343239166687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343239215149
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343239232679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343239460019
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343239484004
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343239487219
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343239490322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343239496748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343239500742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343239505932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343239508151
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1343239508157
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343239513614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343239606517
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1343239606533
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.menu.MenuEditor",1343239606886
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.menu.MenuEditor",1343239606940
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343239611723
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.menu.MenuEditor",1343239613389
