what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343853797237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343853804878
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343853804922
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343853871119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343853871916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343853872701
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343853872993
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1343853892520
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343853893726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1343853903998
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343853906451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343853910643
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343853911748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343853912657
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343853935502
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343853937600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343853940153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343853940252
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1343853981382
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343853983483
