what,kind,bundleId,bundleVersion,description,time
error,log,,,"Unhandled event loop exception",1343762075872
error,log,,,"Unhandled event loop exception",1343762076292
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343762101929
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343762109945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343762132746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343762142249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343762159842
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343762166669
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343762169036
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343762170433
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343762204582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343762219694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343762222636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343762262936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343762265641
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343762265697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343762266838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343762270715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343762270751
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343762274648
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1343762303201
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1343762304662
