what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343855792145
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343855793430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343855796020
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343856204702
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343856207034
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343856212180
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343856212279
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343856245673
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343856250237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343856253016
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343856254740
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343856256505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343856271356
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343856274674
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343856282606
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343856282675
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343856282765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343856283754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343856289944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343856290052
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343856292025
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1343856298510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343856299569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343856300491
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343856300562
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343856300562
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343856301288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343856302071
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343856304641
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343856304650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343856306917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343856307235
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343856307245
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343856310256
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343856310355
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343856314273
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343856341995
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343856356994
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1343856363755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343856365199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343856365737
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1343856369225
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343856376200
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343856376274
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1343856397025
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343856400449
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343856400777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1343856406555
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343856408811
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343856409270
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343856409270
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343856411252
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343856411252
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343856415179
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343856431600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343856440483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343856449128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343856456651
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343856457245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343856478230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343856478312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343856485447
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343856511305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343856518182
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343856518302
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343856518306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343856554988
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343856563190
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343856570759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343856797203
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343856801131
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343856802256
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343856802355
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343856873265
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343856874026
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343856875424
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343856894267
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343857003946
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343857035896
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343857036232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343857084397
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343857198781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343857220098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343857238238
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343857252098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343857253087
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343857253394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343857549452
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343857551731
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343857553884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343857556999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343857611234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343857612123
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343857618835
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343857620219
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343857622164
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343857675779
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.activateEditor",1343857685736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343857721348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343857721449
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343857723329
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343857744886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343857790833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343857797638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343857838828
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343857841267
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343857855150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343857856078
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343857860149
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343857865259
